x,y,label
-1.0481978758358679,-0.8830401687354175,0
-2.020256890823434,-0.05505212182003923,0
-0.6109780163713998,-0.6464832402569073,0
-1.1197712755725304,-0.226269326458949,0
-0.9680717317815912,0.2485841857590921,0
-0.9700849420160864,-0.6253635653249843,0
-0.4706080380953155,0.44577039593397866,0
-1.2254424266689028,0.23134724861288875,0
-1.4724928085932734,0.12512765401461104,0
-1.7188380610836143,0.6326616029295165,0
-0.4891090628685266,0.7665956853261232,0
-1.0718339528356304,0.6881788478969249,0
-1.6095520239472956,-0.6512348698328887,0
-1.6845037379821015,0.06434387962412866,0
-0.37424970791420387,-0.15911435039187932,0
-1.542656933319972,-0.6104695860896995,0
-0.14549918493930347,-0.282890750696485,0
-1.2613166815018222,-0.9527823595925629,0
-1.0793893315141645,0.7555685609778144,0
-0.5521652697530225,-0.3060633755024347,0
-1.2269404010671672,0.41640552154548344,0
-0.9318935778641554,0.48331304527997393,0
-0.725574711532762,0.23023575214712064,0
-0.8547401012249202,-0.8640183194359692,0
-1.698605169887536,-0.13240883239970264,0
-1.1299162162112062,-0.09564980831488068,0
-1.349574699796765,0.7061160970528452,0
-1.0428447140100574,0.08202756256182701,0
-0.9471206535634725,0.6935404369057758,0
-1.092090674802951,0.1889482458910209,0
-0.6704815238447546,0.4882163011905499,0
-0.7711411520584316,-0.6877688271536985,0
-1.5045377667035968,-0.6246889734429459,0
-1.2112400261268668,0.5308922554510469,0
-0.30420637259389316,0.5778255902702352,0
-1.4686930459158112,-0.23838329317266058,0
-0.8934047681196677,0.1570486473180877,0
-1.5599361053875538,-0.332334768337637,0
-0.15860042511789274,-0.22401523933462242,0
-0.8603325778189093,-0.5719711352782535,0
-1.8476824456289194,-0.046730616511819756,0
-1.3014358096454592,0.7940950314098096,0
-1.3450138236686104,-0.862804026954937,0
-1.5026628361485974,0.2923786495027462,0
-0.8958779208869236,0.059444965361078406,0
-1.7601886196582992,0.3961489208886124,0
-0.6759340249532297,-0.3955063822975465,0
-1.190359023151885,-0.5183421865186721,0
-0.23977092028332203,0.45031689976971095,0
-0.8124930844181877,-0.7730285223750566,0
-1.102433445130451,0.6563374111589183,0
-1.488972944501171,-0.20019731670176233,0
-0.9382736404701522,0.42549003303000965,0
-1.5506869209616032,-0.7505341683472895,0
-1.1542391122464892,-0.1505415653666172,0
-1.441321503177075,-0.6238111242461138,0
-0.9005876580798995,-0.1101511996262324,0
-1.6540702086630557,-0.03272664082004908,0
-1.4715800957969063,0.5603921929818593,0
-0.8453317771211875,-0.29125615446963177,0
-0.5469544722292441,-0.10388723534555615,0
-0.8065427994789354,-0.4764720688318284,0
-0.5508132150407529,-0.28650475459546676,0
-1.2695788886801294,0.3682305751293064,0
-0.7312232039953068,0.6261558871671771,0
-1.3888024693095162,0.7274886233178104,0
-0.9292685835035487,-0.39080260250875903,0
-0.5648328369534995,0.454087981386452,0
-0.7840968483378057,0.6308495590590525,0
-1.3959998487770269,-0.16992346287303706,0
-1.5783987948195684,0.7427415225056974,0
-0.9411280493390293,0.2764050308075755,0
-1.8526817293049258,-0.46340633655003927,0
-1.516059147268419,-0.4218904953511627,0
-1.9954427547715317,0.3156132914876226,0
-0.6430067681104525,-0.016262421557160317,0
-0.7516152368250812,0.047806970282162305,0
-0.8000538522912188,-0.22294100904755337,0
-1.0120045323143934,0.19739127325007344,0
-0.7187160272745814,0.3724408872751129,0
-2.0186569145101103,-0.06225701198497023,0
-1.2283535226618318,0.2623930872219857,0
-0.6886604131105059,-0.7433672160036263,0
-1.5741477674473765,0.4552140383734234,0
-1.9376303489521276,0.16285171971235482,0
-0.7028262137043184,0.7736376139843936,0
-0.6709337393706277,0.8810028852040325,0
-1.4836666647444787,-0.5238271848441389,0
-1.713356614453365,-0.059684887213840014,0
-0.9257668102279193,-0.545863779205512,0
-1.1840309467529588,-0.007650560310356223,0
-1.2791742811749507,-0.9686152360548098,0
-1.9188716504956167,-0.4747591659982242,0
-1.1004350814699915,-0.9839965029692227,0
-1.024309400619963,0.002554414830346208,0
-1.5661843052750628,-0.6327521229754041,0
-0.5728960488458892,-0.04149096052305529,0
-1.6047775498891332,-0.4459292357041943,0
-1.460686520435858,0.07948917190446643,0
-0.31851799239237977,-0.5591850809913084,0
-0.8149909596855921,0.25363939153421045,0
-1.1428199529096261,-0.5569239470962208,0
-1.6786381202960916,-0.5662499023560568,0
-1.0711571174599335,-0.5109305839052168,0
-0.8128804776169962,0.7681648371997156,0
-1.2723136752809943,-0.2743207165987005,0
-0.9815375585535541,0.6902679804355818,0
-1.0648491051023845,0.18029046924755307,0
-0.710821155167918,-0.9009758888707837,0
-1.6761185093270936,-0.1269439757265266,0
-1.2251579550683505,-0.7995752503779195,0
-0.5827881924771134,0.31111024475928956,0
-0.7824035331434651,-0.8150665023540613,0
-0.6791912378163405,-0.4794793223510579,0
-0.147883229787667,-0.14789282127194306,0
-0.18038940566959183,-0.3349443373162962,0
-1.4505962756461337,-0.4330990805748892,0
-0.935740760325339,-0.40075834454204545,0
-1.8193284373298977,-0.16782683642801033,0
-1.3038045483018088,0.2719817885971492,0
-1.7804549032825756,-0.4934366961565856,0
-1.2899811728044681,-0.36539573369006345,0
-1.6102487053434857,0.16471421695877098,0
-1.0607672279564928,0.8939140608838282,0
-0.5365682710390313,0.6334059067192391,0
-1.1571757786710657,-0.24165572751166192,0
-1.1982636570742182,-0.39712334357803936,0
-1.7119747596692814,-0.20985778833196947,0
-0.39890424224080623,-0.016831389930829114,0
-0.156004405853593,-0.2445091502461244,0
-1.0893032240752858,0.6226021559349255,0
-0.5671973023247925,-0.5155290311428984,0
-1.797121594158304,-0.05515713294670529,0
-0.8266640203567632,0.7736586021377462,0
-1.8821948075863193,0.396902724897658,0
-1.7089545157022898,-0.17961785175960784,0
-1.362999197376903,-0.8710526770941597,0
-1.4976351167770208,0.39724939836151163,0
-1.0167552688810484,-0.014618448224635093,0
-0.5146711402448391,-0.7547572286988578,0
-0.6016008890548576,0.853687345764259,0
-1.746939917445277,-0.09615641028949014,0
-1.758687983184914,0.3651379720794355,0
-0.5746285408162786,-0.6568805097615904,0
-0.928708280443254,-0.8391562023865026,0
-1.0382733816864806,0.5150255505888662,0
-1.7693057545595403,-0.1912628647577759,0
-1.9393528890848182,0.5251011403632075,0
-1.0354365138521195,-0.3447194485404004,0
-1.0611338314832226,-0.06632727287325478,0
-1.2912733854490053,0.8202357961354118,0
-1.8824050749755405,0.1844902928366556,0
-1.3291440708907505,-0.23301142612605968,0
-1.6633608025628068,-0.7749776650064666,0
-0.6641311486863586,-0.6018286327845079,0
-1.802108145201058,-0.6750243964855979,0
-1.4114028779699246,-0.33781474101728454,0
-0.985114106057411,-0.8882277809938067,0
-1.0205076521533705,0.9952816351633871,0
-0.3197577264861725,-0.34027880792815457,0
-1.5207951781249613,-0.3304589881353515,0
-0.4374574903738472,0.10564145945689038,0
-0.2827713524186135,-0.5318538565929041,0
-1.9514314635688363,-0.36593820564318574,0
-1.5054929089468132,0.7432543555415737,0
-1.0257429756996508,0.33452260840560766,0
-1.4642532385202531,0.4952991495706194,0
-0.8363420196201479,-0.9264077470584895,0
-1.0803590380916277,0.4218991392496675,0
-1.7091131458397963,0.4273548484065743,0
-0.8778218940165587,0.33715309103847796,0
-1.189379642256719,-0.728580937620858,0
-0.8903308015575986,-0.8990508655930048,0
-0.9619340929085456,-0.4147564763590441,0
-1.7412175424039913,-0.543049074325728,0
-1.153716137031934,0.9591568541209792,0
-1.9153033230635748,-0.1752387720028839,0
-1.0589683989268792,-0.34920734086656113,0
-1.1345617452685017,-0.7449577930471106,0
-0.8463490104274327,-0.44473177088566523,0
-1.442404307671877,-0.14040958199067818,0
-1.8186419445814972,0.36115144957219214,0
-1.3728703507423639,0.825698755602432,0
-1.2890288813365838,0.017378090364545025,0
-0.7686072971465339,-0.11498637562640954,0
-1.808589694717592,0.1276740036939109,0
-1.4807831948967318,0.44883391090145985,0
-0.9853612423091803,-0.27054141502866264,0
-1.9676361897710952,0.081898422822854,0
-1.5407345120130875,0.7253301673546825,0
-1.4891174852259126,-0.48090459032701677,0
-0.5201913612178217,-0.4048937733625209,0
